Time(s),LateralError_e(m),ControlOutput_u,VehiclePos_y(m),ReferencePos_r(m),P_Term,I_Term,D_Term,SteeringAngle_delta(deg),VehicleGlobalX(m),VehicleGlobalZ(m),TargetGlobalX(m),TargetGlobalZ(m)
41.8000,-9.3223,1.0000,-9.3223,0.0000,9.3223,0.0000,3.7663,26.8011,-137.9319,813.8823,-130.3011,807.6341
41.9000,-10.1100,1.0000,-10.1100,0.0000,10.1100,0.0000,3.0628,28.3011,-137.0051,815.4628,-129.8380,808.1197
42.0000,-10.1639,1.0000,-10.1639,0.0000,10.1639,0.0000,0.4433,29.8011,-135.5348,816.5537,-129.4681,808.4500
42.1000,-9.5577,1.0000,-9.5577,0.0000,9.5577,0.0000,-3.1686,31.3011,-133.7462,816.9365,-128.8146,808.9595
42.2000,-8.3532,1.0000,-8.3532,0.0000,8.3532,0.0000,-6.4248,32.8011,-131.9725,816.4971,-128.1148,809.4220
42.3000,-6.6792,-1.0000,-6.6792,0.0000,6.6792,0.0000,-8.7477,31.9011,-130.5925,815.2991,-127.4642,809.7993
42.4000,-4.8557,-1.0000,-4.8557,0.0000,4.8557,0.0000,-9.0407,30.4011,-129.8765,813.6160,-127.5191,809.7675
42.5000,-3.2259,-1.0000,-3.2259,0.0000,3.2259,0.0000,-7.7430,28.9011,-129.9228,811.7858,-128.1519,809.4005
42.6000,-2.1607,-1.0000,-2.1607,0.0000,2.1607,0.0000,-4.4087,27.4011,-130.6823,810.1184,-129.1157,808.7339
42.7000,-1.9935,1.0000,-1.9935,0.0000,1.9935,0.0000,0.4980,27.1011,-132.0054,808.8496,-130.2561,807.6812
42.8000,-2.7980,1.0000,-2.7980,0.0000,2.7980,0.0000,4.4619,28.6011,-133.7054,808.1670,-130.8198,806.7853
42.9000,-4.1481,1.0000,-4.1481,0.0000,4.1481,0.0000,7.4150,30.1011,-135.5353,808.2134,-130.8198,806.7853
43.0000,-5.7123,1.0000,-5.7123,0.0000,5.7123,0.0000,7.6286,31.6011,-137.1756,809.0220,-130.8198,806.7853
43.1000,-7.1103,1.0000,-7.1103,0.0000,7.1103,0.0000,6.9115,33.1011,-138.2867,810.4722,-130.8198,806.7853
43.2000,-9.1673,1.0000,-9.1673,0.0000,9.1673,0.0000,10.1814,34.6011,-138.5908,812.2717,-130.6594,807.0478
43.3000,-9.5017,1.0000,-9.5017,0.0000,9.5017,0.0000,2.1342,35.0000,-137.9772,813.9891,-130.3011,807.6341
43.4000,-9.7472,1.0000,-9.7472,0.0000,9.7472,0.0000,-1.1321,35.0000,-136.5956,815.1797,-129.7733,808.1874
43.5000,-9.0740,1.0000,-9.0740,0.0000,9.0740,0.0000,-3.6597,35.0000,-134.8064,815.5332,-129.4655,808.4520
43.6000,-7.6552,0.2346,-7.6552,0.0000,7.6552,0.0000,-7.4206,34.4000,-133.0751,814.9587,-128.9360,808.8787
43.7000,-5.9146,-1.0000,-5.9146,0.0000,5.9146,0.0000,-9.0449,32.9000,-131.8286,813.6243,-128.7432,809.0070
43.8000,-4.1242,-1.0000,-4.1242,0.0000,4.1242,0.0000,-8.7491,31.4000,-131.3240,811.8674,-128.9360,808.8787
43.9000,-2.7944,-1.0000,-2.7944,0.0000,2.7944,0.0000,-5.9407,29.9000,-131.6248,810.0627,-129.7052,808.2589
44.0000,-2.2957,0.9300,-2.2957,0.0000,2.2957,0.0000,-1.3656,29.0000,-132.6351,808.5355,-130.3463,807.5601
44.1000,-2.8931,1.0000,-2.8931,0.0000,2.8931,0.0000,3.6656,30.5000,-134.1750,807.5466,-130.8198,806.7853
44.2000,-4.5637,1.0000,-4.5637,0.0000,4.5637,0.0000,9.0698,32.0000,-135.9875,807.3074,-130.9179,806.3127
44.3000,-6.2638,1.0000,-6.2638,0.0000,6.2638,0.0000,7.8791,33.5000,-137.7125,807.9078,-130.9050,806.3752
44.4000,-7.3118,1.0000,-7.3118,0.0000,7.3118,0.0000,4.9012,35.0000,-138.9456,809.2524,-130.8198,806.7853
44.5000,-8.1662,1.0000,-8.1662,0.0000,8.1662,0.0000,4.4281,35.0000,-139.3580,811.0290,-130.8198,806.7853
44.6000,-9.7026,1.0000,-9.7026,0.0000,9.7026,0.0000,6.7284,35.0000,-138.8397,812.7775,-130.5267,807.2650
44.7000,-9.3797,1.0000,-9.3797,0.0000,9.3797,0.0000,-1.2136,35.0000,-137.5257,814.0422,-130.3011,807.6341
44.8000,-8.8146,1.0000,-8.8146,0.0000,8.8146,0.0000,-4.8485,35.0000,-135.7586,814.4935,-129.7052,808.2589
44.9000,-7.4992,0.6611,-7.4992,0.0000,7.4992,0.0000,-6.8381,31.8660,-133.9957,814.0206,-129.6129,808.3333
45.0000,-5.7222,-1.0000,-5.7222,0.0000,5.7222,0.0000,-9.0352,22.6109,-132.5782,812.8563,-129.2212,808.6489
45.1000,-3.8945,-1.0000,-3.8945,0.0000,3.8945,0.0000,-9.0992,13.3558,-131.5358,811.3401,-129.2650,808.6135
45.2000,-2.1044,-1.0000,-2.1044,0.0000,2.1044,0.0000,-8.9094,4.3137,-130.7329,809.6814,-129.5597,808.3761
45.3000,-0.3601,-1.0000,-0.3601,0.0000,0.3601,0.0000,-8.5298,-4.7284,-129.9839,807.9971,-129.8754,808.0804
45.4000,1.3079,-1.0000,1.3079,0.0000,-1.3079,0.0000,-7.8791,-13.7704,-129.0956,806.3835,-130.4449,807.3987
45.5000,2.3031,-1.0000,2.3031,0.0000,-2.3031,0.0000,-2.7919,-22.8125,-127.8980,804.9893,-129.9365,803.7035
45.6000,2.4903,-1.0000,2.4903,0.0000,-2.4903,0.0000,-1.2867,-31.8546,-126.3105,804.0771,-128.0374,802.1216
45.7000,3.2484,-1.0000,3.2484,0.0000,-3.2484,0.0000,-4.6060,-35.0000,-124.4886,803.9933,-127.5041,801.7679
45.8000,4.6166,-1.0000,4.6166,0.0000,-4.6166,0.0000,-7.4866,-35.0000,-122.8629,804.8198,-127.5041,801.7679
45.9000,5.5855,-1.0000,5.5855,0.0000,-5.5855,0.0000,2.1477,-35.0000,-121.8571,806.3412,-127.3737,809.8518
46.0000,4.2082,1.0000,4.2082,0.0000,-4.2082,0.0000,8.1360,-27.7664,-121.6850,808.1625,-123.1669,811.7245
46.1000,2.3938,1.0000,2.3938,0.0000,-2.3938,0.0000,9.1625,-18.7243,-122.1689,809.9349,-122.8500,811.8423
46.2000,0.5635,1.0000,0.5635,0.0000,-0.5635,0.0000,9.1068,-9.6822,-123.0384,811.5582,-123.0472,811.7704
46.3000,-1.2360,1.0000,-1.2360,0.0000,1.2360,0.0000,8.9701,-0.6402,-124.0703,813.0854,-123.4169,811.6285
46.4000,-3.0328,1.0000,-3.0328,0.0000,3.0328,0.0000,9.0122,8.4019,-125.0789,814.6280,-123.8005,811.4812
46.5000,-4.8612,1.0000,-4.8612,0.0000,4.8612,0.0000,9.1802,17.4440,-125.8724,816.2888,-123.9370,811.4288
46.6000,-6.6857,1.0000,-6.6857,0.0000,6.6857,0.0000,9.0241,26.4860,-126.2137,818.0923,-123.7980,811.4822
46.7000,-8.3009,1.0000,-8.3009,0.0000,8.3009,0.0000,7.5785,35.0000,-125.8301,819.8784,-123.0312,811.7766
46.8000,-9.3495,1.0000,-9.3495,0.0000,9.3495,0.0000,4.3326,35.0000,-124.6319,821.2534,-121.8709,812.1942
46.9000,-9.5606,1.0000,-9.5606,0.0000,9.5606,0.0000,-0.0347,35.0000,-122.9110,821.8575,-120.3652,812.7025
47.0000,-8.8845,1.0000,-8.8845,0.0000,8.8845,0.0000,-4.3933,35.0000,-121.1163,821.5334,-118.8497,813.1784
47.1000,-7.4767,-0.2339,-7.4767,0.0000,7.4767,0.0000,-7.7107,31.3832,-119.7079,820.3720,-117.8179,813.4875
47.2000,-5.7007,-1.0000,-5.7007,0.0000,5.7007,0.0000,-9.0541,22.3411,-118.8903,818.7297,-117.4372,813.5989
47.3000,-3.8638,-1.0000,-3.8638,0.0000,3.8638,0.0000,-9.1508,13.2991,-118.5526,816.9209,-117.5255,813.5735
47.4000,-2.0707,-1.0000,-2.0707,0.0000,2.0707,0.0000,-8.9061,4.2570,-118.4900,815.0792,-117.9025,813.4624
47.5000,-0.3038,-1.0000,-0.3038,0.0000,0.3038,0.0000,-8.8417,-4.7851,-118.4856,813.2360,-118.4058,813.3132
47.6000,1.4885,-1.0000,1.4885,0.0000,-1.4885,0.0000,-9.0207,-13.8271,-118.3239,811.4012,-118.8163,813.1887
47.7000,3.3246,-1.0000,3.3246,0.0000,-3.3246,0.0000,-9.2000,-22.8692,-117.7892,809.6428,-118.9118,813.1593
47.8000,5.0956,-1.0000,5.0956,0.0000,-5.0956,0.0000,-8.6024,-31.9113,-116.7023,808.1694,-118.4164,813.3101
47.9000,6.4620,-1.0000,6.4620,0.0000,-6.4620,0.0000,-6.0276,-35.0000,-115.0673,807.3614,-117.2066,813.6650
48.0000,7.0334,-1.0000,7.0334,0.0000,-7.0334,0.0000,-1.7229,-35.0000,-113.2465,807.4658,-115.4445,814.1577
48.1000,6.6511,-1.0000,6.6511,0.0000,-6.6511,0.0000,3.0491,-35.0000,-111.7146,808.4555,-113.6374,814.6367
48.2000,5.4306,1.0000,5.4306,0.0000,-5.4306,0.0000,6.8874,-29.5748,-110.8479,810.0643,-112.2874,814.9801
48.3000,3.7503,1.0000,3.7503,0.0000,-3.7503,0.0000,8.6861,-20.5327,-110.6573,811.8903,-111.5474,815.1633
48.4000,1.9268,1.0000,1.9268,0.0000,-1.9268,0.0000,9.1705,-11.4906,-110.9271,813.7112,-111.3083,815.2222
48.5000,0.0843,1.0000,0.0843,0.0000,-0.0843,0.0000,9.2085,-2.4486,-111.4247,815.4858,-111.3375,815.2150
48.6000,-1.7569,1.0000,-1.7569,0.0000,1.7569,0.0000,9.2093,6.5935,-111.9370,817.2564,-111.4233,815.1938
48.7000,-3.5975,1.0000,-3.5975,0.0000,3.5975,0.0000,9.1866,15.6356,-112.2526,819.0704,-111.3560,815.2104
48.8000,-5.3819,1.0000,-5.3819,0.0000,5.3819,0.0000,8.7640,24.6776,-112.1417,820.9039,-110.9474,815.3097
48.9000,-6.9141,1.0000,-6.9141,0.0000,6.9141,0.0000,7.1322,33.7197,-111.3800,822.5665,-110.0002,815.5367
49.0000,-7.8217,1.0000,-7.8217,0.0000,7.8217,0.0000,3.5365,35.0000,-109.9252,823.6665,-108.4939,815.8890
49.1000,-7.8433,1.0000,-7.8433,0.0000,7.8433,0.0000,-1.0209,35.0000,-108.1171,823.9050,-106.7700,816.2791
49.2000,-6.9719,1.0000,-6.9719,0.0000,6.9719,0.0000,-5.3276,35.0000,-106.4269,823.2198,-105.2554,816.6119
49.3000,-5.4485,-1.0000,-5.4485,0.0000,5.4485,0.0000,-8.1088,25.9579,-105.2262,821.8370,-104.2833,816.8212
49.4000,-3.6588,-1.0000,-3.6588,0.0000,3.6588,0.0000,-9.0762,16.9159,-104.5395,820.1318,-103.8778,816.9078
49.5000,-1.8173,-1.0000,-1.8173,0.0000,1.8173,0.0000,-9.2049,7.8738,-104.2045,818.3206,-103.8734,816.9088
49.6000,0.0167,-1.0000,0.0167,0.0000,-0.0167,0.0000,-23.0031,-1.1683,-104.0126,816.4872,-104.0533,816.8703
49.7000,1.8530,-1.0000,1.8530,0.0000,-1.8530,0.0000,-30.0329,-10.2103,-103.7505,814.6633,-104.2060,816.8376
49.8000,3.6915,-1.0000,3.6915,0.0000,-3.6915,0.0000,-39.6184,-19.2524,-103.2061,812.9058,-104.1188,816.8563
49.9000,5.4403,-1.0000,5.4403,0.0000,-5.4403,0.0000,-39.3058,-28.2944,-102.1923,811.3773,-103.5604,816.9747
50.0000,6.8257,-1.0000,6.8257,0.0000,-6.8257,0.0000,-28.6437,-35.0000,-100.6441,810.4107,-102.3781,817.2221
50.1000,7.4534,-1.0000,7.4534,0.0000,-7.4534,0.0000,-9.4353,-35.0000,-98.8222,810.3269,-100.6642,817.5733
50.2000,7.1479,1.0000,7.1479,0.0000,-7.1479,0.0000,12.1857,-31.3832,-97.1905,811.1454,-98.8667,817.9330
50.3000,6.0848,1.0000,6.0848,0.0000,-6.0848,0.0000,27.5851,-22.3411,-96.0276,812.5643,-97.3873,818.2230
50.4000,4.6147,1.0000,4.6147,0.0000,-4.6147,0.0000,35.3913,-13.2991,-95.2956,814.2526,-96.2808,818.4364
50.5000,2.9700,1.0000,2.9700,0.0000,-2.9700,0.0000,38.5244,-4.2570,-94.8243,816.0341,-95.4592,818.5932
50.6000,1.2800,1.0000,1.2800,0.0000,-1.2800,0.0000,39.0381,4.7851,-94.4095,817.8302,-94.7358,818.7300
50.7000,-0.3614,1.0000,-0.3614,0.0000,0.3614,0.0000,37.3506,13.8271,-93.8432,819.5828,-93.9119,818.8845
50.8000,-1.8233,1.0000,-1.8233,0.0000,1.8233,0.0000,32.1978,22.8692,-92.9303,821.1779,-92.8162,819.0881
50.9000,-2.8714,1.0000,-2.8714,0.0000,2.8714,0.0000,20.8967,31.9113,-91.5426,822.3721,-91.3448,819.3578
51.0000,-3.1584,1.0000,-3.1584,0.0000,3.1584,0.0000,1.4492,35.0000,-89.7686,822.7957,-89.5807,819.6764
51.1000,-2.5684,-1.0000,-2.5684,0.0000,2.5684,0.0000,-17.6862,25.9579,-87.9881,822.3670,-87.8833,819.9783
51.2000,-1.4035,-1.0000,-1.4035,0.0000,1.4035,0.0000,-29.1146,16.9159,-86.4389,821.3774,-86.4865,820.2234
51.3000,0.0509,-1.0000,0.0509,0.0000,-0.0509,0.0000,-34.5802,7.8738,-85.1144,820.0974,-85.3750,820.4167
51.4000,1.6131,-1.0000,1.6131,0.0000,-1.6131,0.0000,-36.3190,-1.1683,-83.8936,818.7162,-84.4108,820.5829
51.5000,3.1591,-1.0000,3.1591,0.0000,-3.1591,0.0000,-35.2894,-10.2103,-82.6211,817.3835,-83.4199,820.7526
51.6000,4.5545,-1.0000,4.5545,0.0000,-4.5545,0.0000,-30.8786,-19.2524,-81.1574,816.2688,-82.2287,820.9549
51.7000,5.5915,-1.0000,5.5915,0.0000,-5.5915,0.0000,-21.0928,-28.2944,-79.4444,815.6130,-80.7302,821.2072
51.8000,5.9544,-1.0000,5.9544,0.0000,-5.9544,0.0000,-3.4824,-35.0000,-77.6227,815.7252,-78.9534,821.5031
51.9000,5.4254,1.0000,5.4254,0.0000,-5.4254,0.0000,16.6805,-27.7664,-76.0604,816.6772,-77.2175,821.7892
52.0000,4.2633,1.0000,4.2633,0.0000,-4.2633,0.0000,29.2764,-18.7243,-74.9299,818.1254,-75.8069,822.0197
52.1000,2.7795,1.0000,2.7795,0.0000,-2.7795,0.0000,35.3838,-9.6822,-74.1497,819.7934,-74.7291,822.1946
52.2000,1.1676,1.0000,1.1676,0.0000,-1.1676,0.0000,37.5730,-0.6402,-73.5433,821.5341,-73.8457,822.3372
52.3000,-0.4523,1.0000,-0.4523,0.0000,0.4523,0.0000,37.1831,8.4019,-72.9109,823.2652,-72.9776,822.4767
52.4000,-1.9658,1.0000,-1.9658,0.0000,1.9658,0.0000,33.9488,17.4440,-72.0550,824.8947,-71.9432,822.6423
52.5000,-3.1949,1.0000,-3.1949,0.0000,3.1949,0.0000,26.0447,26.4860,-70.8142,826.2474,-70.5967,822.8566
52.6000,-3.8473,1.0000,-3.8473,0.0000,3.8473,0.0000,10.6961,35.0000,-69.1536,827.0088,-68.9133,823.1227
52.7000,-3.6171,-1.0000,-3.6171,0.0000,3.6171,0.0000,-10.4274,31.3832,-67.3325,826.8810,-67.1296,823.4028
52.8000,-2.6246,-1.0000,-2.6246,0.0000,2.6246,0.0000,-26.0261,22.3411,-65.7132,826.0187,-65.6098,823.6400
52.9000,-1.2119,-1.0000,-1.2119,0.0000,1.2119,0.0000,-34.1378,13.2991,-64.3880,824.7421,-64.4468,823.8207
53.0000,0.3867,-1.0000,0.3867,0.0000,-0.3867,0.0000,-37.5015,4.2570,-63.2675,823.2791,-63.5414,823.9608
53.1000,2.0337,-1.0000,2.0337,0.0000,-2.0337,0.0000,-38.0375,-4.7851,-62.1936,821.7809,-62.7226,824.0872
53.2000,3.6251,-1.0000,3.6251,0.0000,-3.6251,2.2499,-36.1216,-13.8271,-60.9966,820.3810,-61.8038,824.2287
53.3000,5.0187,-1.0000,5.0187,0.0000,-5.0187,5.4631,-30.4888,-22.8692,-59.5401,819.2599,-60.6161,824.4110
53.4000,5.9720,-1.0000,5.9720,0.0000,-5.9720,6.6133,-18.5448,-31.9113,-57.7997,818.6916,-59.0650,824.6483
53.5000,6.1412,1.0000,6.1412,0.0000,-6.1412,6.8480,1.3444,-33.1916,-55.9985,818.9808,-57.2653,824.9225
53.6000,5.4665,1.0000,5.4665,0.0000,-5.4665,6.0350,19.3097,-24.1495,-54.4916,820.0245,-55.5808,825.1781
53.7000,4.2683,1.0000,4.2683,0.0000,-4.2683,4.6277,29.6600,-15.1075,-53.3630,821.4769,-54.1999,825.3870
53.8000,2.8139,1.0000,2.8139,0.0000,-2.8139,3.6236,34.4452,-6.0654,-52.5031,823.1063,-53.0815,825.5559
53.9000,1.2737,1.0000,1.2737,0.0000,-1.2737,3.0664,35.6883,2.9767,-51.7339,824.7816,-52.0795,825.7070
54.0000,-0.2260,1.0000,-0.2260,0.0000,0.2260,2.9587,34.0494,12.0187,-50.8629,826.4049,-51.0206,825.8663
54.1000,-1.5371,1.0000,-1.5371,0.0000,1.5371,3.2637,28.6546,21.0608,-49.7142,827.8409,-49.7447,826.0582
54.2000,-2.4299,1.0000,-2.4299,0.0000,2.4299,3.8877,17.3486,30.1029,-48.1849,828.8508,-48.1604,826.2959
54.3000,-2.5784,1.0000,-2.5784,0.0000,2.5784,4.6512,-1.7232,35.0000,-46.3762,829.0876,-46.3619,826.5654
54.4000,-1.8378,-1.0000,-1.8378,0.0000,1.8378,5.2984,-21.3381,27.7664,-44.6633,828.4451,-44.7100,826.8127
54.5000,-0.5114,-1.0000,-0.5114,0.0000,0.5114,5.6149,-32.8043,18.7243,-43.2816,827.2343,-43.4547,827.0006
54.6000,1.0930,-1.0000,1.0930,0.0000,-1.0930,5.4860,-37.9803,9.6822,-42.2026,825.7420,-42.5621,827.1342
54.7000,2.8003,-1.0000,2.8003,0.0000,-2.8003,4.8633,-39.7101,0.6402,-41.2810,824.1457,-41.8756,827.2368
54.8000,4.5135,-1.0000,4.5135,0.0000,-4.5135,3.7346,-39.3974,-8.4019,-40.3355,822.5638,-41.2032,827.3375
54.9000,6.1406,-1.0000,6.1406,0.0000,-6.1406,2.1139,-36.7528,-17.4440,-39.1895,821.1235,-40.3509,827.4650
55.0000,7.5216,-1.0000,7.5216,0.0000,-7.5216,0.0523,-29.8117,-26.4860,-37.7173,820.0273,-39.1536,827.6442
55.1000,8.3690,-1.0000,8.3690,0.0000,-8.3690,-2.3304,-15.4049,-35.0000,-35.9434,819.5904,-37.5522,827.8840
55.2000,8.3476,-1.0000,8.3476,0.0000,-8.3476,-4.8145,5.7727,-35.0000,-34.1828,820.0660,-35.7506,828.1541
55.3000,7.4483,1.0000,7.4483,0.0000,-7.4483,-7.1323,24.7911,-27.7664,-32.8489,821.3181,-34.1786,828.3901
55.4000,6.0050,1.0000,6.0050,0.0000,-6.0050,-9.0800,35.2734,-18.7243,-32.0394,822.9673,-33.0576,828.5587
55.5000,4.3208,1.0000,4.3208,0.0000,-4.3208,-10.5547,39.6709,-9.6822,-31.6177,824.7599,-32.3240,828.6692
55.6000,2.5543,1.0000,2.5543,0.0000,-2.5543,-11.5161,41.0246,-0.6402,-31.3812,826.5880,-31.8049,828.7474
55.7000,0.7834,1.0000,0.7834,0.0000,-0.7834,-11.9550,40.7897,8.4019,-31.1172,828.4119,-31.2993,828.8237
55.8000,-0.9192,1.0000,-0.9192,0.0000,0.9192,-11.8820,38.6578,17.4440,-30.6136,830.1823,-30.6061,828.9283
55.9000,-2.4104,1.0000,-2.4104,0.0000,2.4104,-11.3400,32.5877,26.4860,-29.6765,831.7607,-29.5453,829.0887
56.0000,-3.4091,1.0000,-3.4091,0.0000,3.4091,-10.4372,19.1063,35.0000,-28.2074,832.8464,-28.0289,829.3186
56.1000,-3.5710,-1.0000,-3.5710,0.0000,3.5710,-9.3831,-1.2237,29.5748,-26.3990,833.1094,-26.2290,829.5923
56.2000,-2.9746,-1.0000,-2.9746,0.0000,2.9746,-8.4223,-17.0206,20.5327,-24.6182,832.6627,-24.5117,829.8547
56.3000,-1.9218,-1.0000,-1.9218,0.0000,1.9218,-7.7244,-26.0432,11.4906,-23.0000,831.7853,-23.0191,830.0837
56.4000,-0.6519,-1.0000,-0.6519,0.0000,0.6519,-7.3799,-29.9805,2.4486,-21.5033,830.7097,-21.6983,830.2871
56.5000,0.6608,-1.0000,0.6608,0.0000,-0.6608,-7.4207,-30.1120,-6.5935,-20.0155,829.6217,-20.4197,830.4849
56.6000,1.8581,-1.0000,1.8581,0.0000,-1.8581,-7.8317,-26.4839,-15.6356,-18.4195,828.7036,-19.0372,830.6997
56.7000,2.7413,-1.0000,2.7413,0.0000,-2.7413,-8.5455,-17.8873,-24.6776,-16.6590,828.1794,-17.4470,830.9482
56.8000,3.0364,-1.0000,3.0364,0.0000,-3.0364,-9.4229,-2.5351,-33.7197,-14.8360,828.3254,-15.6654,831.2285
56.9000,2.4767,1.0000,2.4767,0.0000,-2.4767,-10.2394,17.8110,-31.3832,-13.2974,829.3078,-13.9541,831.4997
57.0000,1.2176,1.0000,1.2176,0.0000,-1.2176,-10.7582,31.7569,-22.3411,-12.2869,830.8391,-12.6399,831.7095
57.1000,-0.3877,1.0000,-0.3877,0.0000,0.3877,-10.8382,38.2321,-13.2991,-11.7328,832.5938,-11.7540,831.8517
57.2000,-2.1274,1.0000,-2.1274,0.0000,2.1274,-10.4181,40.5805,-4.2570,-11.4477,834.4144,-11.1541,831.9484
57.3000,-3.8986,1.0000,-3.8986,0.0000,36.8822,-9.4783,40.9332,4.7851,-11.2202,836.2437,-10.6497,832.0298
57.4000,-5.6333,1.0000,-5.6333,0.0000,112.6665,-8.0213,39.6587,13.8271,-10.8376,838.0453,-10.0341,832.1296
57.5000,-7.2235,1.0000,-7.2235,0.0000,144.4691,-6.0753,35.4188,22.8692,-10.0940,839.7261,-9.1170,832.2789
57.6000,-8.4470,1.0000,-8.4470,0.0000,168.9402,-3.7185,25.2162,31.9113,-8.8367,841.0570,-7.7565,832.5018
57.7000,-8.9440,1.0000,-8.9440,0.0000,178.8805,-1.1209,6.3654,35.0000,-7.1159,841.6612,-6.0164,832.7897
57.8000,-8.5083,1.0000,-8.5083,0.0000,170.1656,1.4587,-15.1747,35.0000,-5.3211,841.3371,-4.2516,833.0852
57.9000,-7.2527,1.0000,-7.2527,0.0000,145.0543,3.7595,-32.7434,35.0000,-3.9203,840.1693,-2.9300,833.3088
58.0000,-5.5072,1.0000,-5.5072,0.0000,110.1435,5.5941,-41.7126,35.0000,-3.2786,838.4621,-2.4091,833.3976
58.1000,-3.7283,1.0000,-3.7283,0.0000,74.5666,6.8972,-39.7857,35.0000,-3.5633,836.6607,-2.8056,833.3300
58.2000,-2.3787,1.0000,-2.3787,0.0000,47.5742,7.7420,-27.5297,35.0000,-4.7002,835.2346,-4.0216,833.1239
58.3000,-1.8075,1.0000,-1.8075,0.0000,36.1498,8.3207,-8.1574,35.0000,-6.3930,834.5557,-5.7320,832.8371
58.4000,-2.1624,1.0000,-2.1624,0.0000,43.2480,8.8942,13.3268,35.0000,-8.2002,834.8010,-7.5007,832.5440
58.5000,-3.3520,1.0000,-3.3520,0.0000,67.0398,9.7246,31.3742,35.0000,-9.6508,835.9064,-8.8697,832.3193
58.6000,-5.0686,1.0000,-5.0686,0.0000,101.3710,11.0080,41.3002,35.0000,-10.3666,837.5839,-9.4782,832.2200
58.7000,-6.8656,1.0000,-6.8656,0.0000,137.3127,12.8226,40.4700,35.0000,-10.1610,839.3961,-9.1710,832.2701
58.8000,-8.2742,1.0000,-8.2742,0.0000,165.4844,15.1084,29.0665,35.0000,-9.0876,840.8706,-8.0213,832.4583
58.9000,-8.9249,1.0000,-8.9249,0.0000,178.4970,17.6819,10.0256,35.0000,-7.4262,841.6229,-6.3242,832.7386
59.0000,-8.6463,1.0000,-8.6463,0.0000,172.9260,20.2841,-11.6514,35.0000,-5.6099,841.4571,-4.5284,833.0386
59.1000,-7.5117,1.0000,-7.5117,0.0000,150.2344,22.6482,-30.2583,35.0000,-4.1123,840.4163,-3.1115,833.2780
59.2000,-5.8191,1.0000,-5.8191,0.0000,116.3822,24.5703,-40.9324,35.0000,-3.3238,838.7718,-2.4336,833.3935
59.3000,-4.0118,1.0000,-4.0118,0.0000,80.2369,25.9621,-40.8982,35.0000,-3.4499,836.9523,-2.6752,833.3523
59.4000,-2.5604,1.0000,-2.5604,0.0000,51.2081,26.8740,-30.2273,35.0000,-4.4578,835.4323,-3.7679,833.1668
59.5000,-1.8405,1.0000,-1.8405,0.0000,36.8095,27.4807,-11.7469,35.0000,-6.0846,834.6080,-5.4253,832.8884
59.6000,-2.0382,1.0000,-2.0382,0.0000,40.7637,28.0357,9.7732,35.0000,-7.9064,834.6943,-7.2177,832.5907
59.7000,-3.1028,1.0000,-3.1028,0.0000,62.0565,28.8063,28.7852,35.0000,-9.4481,835.6686,-8.6837,832.3496
59.8000,-4.7587,1.0000,-4.7587,0.0000,95.1744,29.4599,40.3288,35.0000,-10.3078,837.2770,-9.4379,832.2266
59.9000,-6.5761,1.0000,-6.5761,0.0000,131.5217,29.4599,41.3911,35.0000,-10.2614,839.1002,-9.2870,832.2512
60.0000,-8.0807,1.0000,-8.0807,0.0000,161.6138,29.4599,31.6459,35.0000,-9.3209,840.6628,-8.2634,832.4186
60.1000,-8.8783,1.0000,-8.8783,0.0000,177.5653,29.4599,13.5975,35.0000,-7.7317,841.5576,-6.6290,832.6880
60.2000,-8.7589,1.0000,-8.7589,0.0000,175.1777,29.4599,-8.0310,35.0000,-5.9079,841.5510,-4.8157,832.9903
60.3000,-7.7536,1.0000,-7.7536,0.0000,155.0716,29.4599,-27.5589,35.0000,-4.3251,840.6449,-3.3062,833.2450
60.4000,-6.1270,1.0000,-6.1270,0.0000,122.5403,29.4599,-39.8338,35.0000,-3.3959,839.0756,-2.4848,833.3847
60.5000,-4.3053,1.0000,-4.3053,0.0000,86.1053,0.2537,0.0000,35.0000,-3.3626,837.2521,-2.5699,833.3702
60.6000,-2.7630,1.0000,-2.7630,0.0000,55.2603,1.2375,0.0000,35.0000,-4.2338,835.6498,-3.5338,833.2064
60.7000,-1.9001,1.0000,-1.9001,0.0000,38.0013,1.8794,0.0000,35.0000,-5.7825,834.6865,-5.1230,832.9388
60.8000,-1.9393,1.0000,-1.9393,0.0000,38.7854,2.4239,0.0000,35.0000,-7.6048,834.6134,-6.9255,832.6389
60.9000,-2.8708,1.0000,-2.8708,0.0000,57.4166,3.1407,0.0000,35.0000,-9.2257,835.4495,-8.4748,832.3839
61.0000,-4.4540,1.0000,-4.4540,0.0000,89.0792,4.2553,0.0000,35.0000,-10.2226,836.9767,-9.3713,832.2374
61.1000,-6.2778,1.0000,-6.2778,0.0000,125.5552,5.8897,0.0000,35.0000,-10.3356,838.7970,-9.3776,832.2364
61.2000,-7.8668,1.0000,-7.8668,0.0000,157.3362,8.0309,0.0000,35.0000,-9.5352,840.4359,-8.4877,832.3818
61.3000,-8.8049,1.0000,-8.8049,0.0000,176.0974,10.5335,0.0000,35.0000,-8.0301,841.4658,-6.9369,832.6370
61.4000,-8.8454,1.0000,-8.8454,0.0000,176.9085,13.1569,0.0000,35.0000,-6.2127,841.6186,-5.1209,832.9392
61.5000,-7.9774,1.0000,-7.9774,0.0000,159.5485,15.6290,0.0000,35.0000,-4.5568,840.8542,-3.5210,833.2086
